CUST_ID,BALANCE,BALANCE_FREQUENCY,PURCHASES,ONEOFF_PURCHASES,INSTALLMENTS_PURCHASES,CASH_ADVANCE,PURCHASES_FREQUENCY,ONEOFF_PURCHASES_FREQUENCY,PURCHASES_INSTALLMENTS_FREQUENCY,CASH_ADVANCE_FREQUENCY,CASH_ADVANCE_TRX,PURCHASES_TRX,CREDIT_LIMIT,PAYMENTS,MINIMUM_PAYMENTS,PRC_FULL_PAYMENT,TENURE,Average_purchase_amt,Cash_advance_per_trx,Payment_to_Crlimit,Utilization,Oneoff_ratio,Installment_ratio,cluster_label
C10079,5860.433624,1.0,561.87,249.5,312.37,0.0,0.833333,0.166667,0.75,0.0,0,14,6000.0,1990.044998,2161.428274,0.0,12,40.13357142857143,0.0,0.33167416633333335,0.9767389373333334,0.444052894797729,0.555947105202271,2
C10081,578.809679,1.0,320.0,0.0,320.0,0.0,0.75,0.0,0.666667,0.0,0,8,1500.0,1438.910569,190.186542,0.0,12,40.0,0.0,0.9592737126666666,0.3858731193333333,0.0,1.0,2
C10084,17.357563,0.909091,244.85,40.21,204.64,0.0,0.666667,0.166667,0.583333,0.0,0,13,5000.0,357.802082,121.523416,0.181818,12,18.834615384615383,0.0,0.0715604164,0.0034715125999999997,0.16422299366959364,0.8357770063304063,2
C10086,3.78631,0.636364,133.05,28.2,104.85,0.0,0.416667,0.166667,0.25,0.0,0,5,12000.0,210.053432,99.533735,0.444444,12,26.610000000000003,0.0,0.017504452666666667,0.0003155258333333333,0.21195039458850054,0.7880496054114994,2
C10087,42.46443,0.545455,396.0,0.0,396.0,0.0,0.5,0.0,0.416667,0.0,0,12,1200.0,725.606194,140.809454,1.0,12,33.0,0.0,0.6046718283333333,0.035387025,0.0,1.0,2
C10103,4.708041,0.363636,79.0,0.0,79.0,0.0,0.25,0.0,0.166667,0.0,0,3,7000.0,217.820198,121.781205,1.0,12,26.333333333333332,0.0,0.031117171142857145,0.0006725772857142857,0.0,1.0,2
C10106,23.394411,0.272727,1346.28,0.0,1346.28,0.0,1.0,0.0,1.0,0.0,0,12,2000.0,712.149153,54.79166,0.0,12,112.19,0.0,0.35607457649999996,0.0116972055,0.0,1.0,2
C10108,0.62424,0.090909,389.96,0.0,389.96,0.0,1.0,0.0,1.0,0.0,0,31,4500.0,0.0,0.2875559062390616,0.0,12,12.579354838709676,0.0,0.0,0.00013872,0.0,1.0,2
C10111,408.656365,1.0,941.64,0.0,941.64,0.0,1.0,0.0,1.0,0.0,0,12,2500.0,1097.78942,176.610605,0.083333,12,78.47,0.0,0.439115768,0.163462546,0.0,1.0,2
C10113,1246.624558,1.0,423.7,177.64,246.06,412.399058,0.666667,0.166667,0.5,0.083333,2,10,2000.0,577.050373,498.365419,0.0,12,42.37,206.199529,0.28852518650000003,0.623312279,0.41925890960585316,0.5807410903941468,2
C10115,156.216753,0.818182,1354.86,585.63,769.23,0.0,0.916667,0.333333,0.833333,0.0,0,34,5500.0,858.976682,108.319927,0.0,12,39.84882352941176,0.0,0.15617757854545455,0.028403046,0.4322439218812276,0.5677560781187725,2
C10120,680.195157,1.0,1045.57,667.95,377.62,0.0,1.0,0.583333,1.0,0.0,0,25,3000.0,552.432305,207.720441,0.0,12,41.8228,0.0,0.18414410166666667,0.226731719,0.6388381457004314,0.3611618542995687,2
C10121,223.763616,0.636364,2309.78,0.0,2309.78,0.0,0.583333,0.0,0.5,0.0,0,12,6500.0,1206.81188,99.372848,0.333333,12,192.48166666666668,0.0,0.18566336615384615,0.034425171692307695,0.0,1.0,2
C10123,54.933231,0.272727,495.0,0.0,495.0,0.0,0.166667,0.0,0.166667,0.0,0,2,7000.0,1969.845566,147.049952,1.0,12,247.5,0.0,0.2814065094285714,0.007847604428571428,0.0,1.0,2
C10133,4245.855092,1.0,1957.3,1077.3,880.0,0.0,0.833333,0.166667,0.583333,0.0,0,19,5000.0,1004.35474,1086.428906,0.0,12,103.01578947368421,0.0,0.200870948,0.8491710184,0.5504010626883973,0.4495989373116027,2
C10137,4637.848144,1.0,1271.12,351.54,919.58,0.0,0.833333,0.25,0.833333,0.0,0,33,5000.0,1906.032044,3572.279251,0.0,12,38.518787878787876,0.0,0.3812064088,0.9275696287999999,0.27655925483038585,0.7234407451696143,2
C10138,24.28497,0.636364,250.6,0.0,250.6,0.0,0.583333,0.0,0.5,0.0,0,7,3000.0,319.762903,173.632006,0.0,12,35.8,0.0,0.10658763433333333,0.00809499,0.0,1.0,2
C10140,231.108995,1.0,440.0,0.0,440.0,0.0,0.916667,0.0,0.916667,0.0,0,22,4000.0,554.116542,185.091037,0.0,12,20.0,0.0,0.13852913549999998,0.057777248749999996,0.0,1.0,2
C10152,19.354559,0.909091,689.7,0.0,689.7,0.0,0.833333,0.0,0.833333,0.0,0,10,10000.0,746.691026,8.915669859512985,0.0,12,68.97,0.0,0.0746691026,0.0019354558999999999,0.0,1.0,2
C10154,1108.22253,0.909091,944.96,164.96,780.0,0.0,0.5,0.25,0.416667,0.0,0,9,1500.0,1955.198953,992.652486,0.0,12,104.99555555555555,0.0,1.3034659686666668,0.73881502,0.1745682356925161,0.8254317643074839,2
C10155,906.573724,1.0,1039.2,80.0,959.2,103.102091,0.833333,0.083333,0.833333,0.083333,1,11,13500.0,1855.235407,468.196732,0.083333,12,94.47272727272728,103.102091,0.13742484496296295,0.06715360918518519,0.07698229407236336,0.9230177059276367,2
C10158,49.206256,1.0,870.24,0.0,870.24,0.0,1.0,0.0,1.0,0.0,0,24,8000.0,835.839952,193.011166,1.0,12,36.26,0.0,0.104479994,0.0061507820000000005,0.0,1.0,2
C10160,106.455975,0.636364,2463.12,789.53,1673.59,0.0,1.0,0.5,1.0,0.0,0,46,4000.0,2573.722764,95.342224,0.636364,12,53.546086956521734,0.0,0.643430691,0.02661399375,0.32054061515476306,0.6794593848452369,2
C10161,119.760904,0.363636,1859.34,0.0,1859.34,0.0,0.333333,0.0,0.25,0.0,0,4,20000.0,3104.275623,288.903628,0.25,12,464.835,0.0,0.15521378115,0.0059880452,0.0,1.0,2
C10168,871.568977,1.0,648.22,115.0,533.22,0.0,1.0,0.083333,1.0,0.0,0,27,1200.0,1110.886425,208.298424,0.0,12,24.00814814814815,0.0,0.9257386874999999,0.7263074808333333,0.17740890438431395,0.822591095615686,2
C10170,114.593817,1.0,469.98,0.0,469.98,0.0,1.0,0.0,0.833333,0.0,0,6,1000.0,367.109312,86.102479,0.5,6,78.33,0.0,0.36710931199999997,0.114593817,0.0,1.0,2
C10172,823.103926,0.363636,131.64,0.0,131.64,0.0,1.0,0.0,1.0,0.0,0,12,8000.0,2916.071564,243.199498,0.0,12,10.969999999999999,0.0,0.36450894549999996,0.10288799075,0.0,1.0,2
C10174,1128.124563,1.0,924.6,0.0,924.6,0.0,1.0,0.0,1.0,0.0,0,12,1000.0,1202.711782,1747.037345,0.0,12,77.05,0.0,1.2027117820000002,1.128124563,0.0,1.0,2
C10178,23.111088,0.363636,300.0,0.0,300.0,0.0,0.25,0.0,0.166667,0.0,0,3,12500.0,291.948834,43.452683,0.181818,12,100.0,0.0,0.02335590672,0.0018488870399999999,0.0,1.0,2
C10185,36.236312,0.454545,256.11,0.0,256.11,0.0,0.416667,0.0,0.416667,0.0,0,5,5300.0,831.375322,189.036967,0.166667,12,51.222,0.0,0.1568632683018868,0.00683704,0.0,1.0,2
C10186,903.29781,1.0,2697.48,150.5,2546.98,0.0,1.0,0.333333,1.0,0.0,0,39,2500.0,1686.196344,303.361632,0.0,12,69.16615384615385,0.0,0.6744785376,0.361319124,0.05579281403383899,0.944207185966161,2
C10187,0.0,0.0,23.0,0.0,23.0,0.0,0.083333,0.0,0.083333,0.0,0,1,5000.0,0.0,0.0,0.0,12,23.0,0.0,0.0,0.0,0.0,1.0,2
C10191,168.522709,0.818182,2009.05,0.0,2009.05,0.0,0.833333,0.0,0.75,0.0,0,22,1200.0,2612.760497,197.638558,0.142857,12,91.32045454545454,0.0,2.177300414166667,0.14043559083333332,0.0,1.0,2
C10193,874.583247,1.0,516.54,159.07,357.47,0.0,1.0,0.333333,0.916667,0.0,0,30,900.0,579.749308,693.894717,0.0,12,17.218,0.0,0.6441658977777778,0.9717591633333333,0.30795291748944903,0.692047082510551,2
C10200,5462.897068,1.0,1453.32,0.0,1453.32,0.0,0.5,0.0,0.5,0.0,0,18,16500.0,1382.269127,1755.253802,0.0,12,80.74,0.0,0.08377388648484849,0.3310846707878788,0.0,1.0,2
C10203,281.170378,0.818182,3163.69,56.8,3106.89,0.0,0.75,0.083333,0.666667,0.0,0,36,8000.0,2422.911622,187.046284,0.888889,12,87.88027777777778,0.0,0.30286395275,0.03514629725000001,0.017953718600747858,0.9820462813992521,2
C10209,24.527253,0.909091,261.64,0.0,261.64,0.0,0.833333,0.0,0.833333,0.0,0,10,4000.0,376.758504,169.78292,0.818182,12,26.163999999999998,0.0,0.094189626,0.006131813250000001,0.0,1.0,2
C10213,2.67713,0.090909,43.39,0.0,43.39,0.0,0.083333,0.0,0.083333,0.0,0,1,4000.0,130.107234,29.700051,0.090909,12,43.39,0.0,0.032526808500000004,0.0006692825000000001,0.0,1.0,2
C10222,75.647479,0.727273,540.0,0.0,540.0,0.0,0.25,0.0,0.166667,0.0,0,3,4000.0,548.967281,48.659935,0.0,12,180.0,0.0,0.13724182024999998,0.01891186975,0.0,1.0,2
C10223,2.433254,0.181818,36.0,0.0,36.0,0.0,0.166667,0.0,0.083333,0.0,0,2,7500.0,0.0,1.1208774815452736,0.0,12,18.0,0.0,0.0,0.00032443386666666666,0.0,1.0,2
C10224,1121.730896,1.0,878.52,103.1,775.42,197.648111,1.0,0.166667,0.916667,0.083333,1,39,1500.0,542.836917,471.496776,0.0,12,22.526153846153846,197.648111,0.361891278,0.7478205973333334,0.11735646314255793,0.882643536857442,2
C10235,4178.625215,1.0,1431.89,430.69,1001.2,0.0,1.0,0.416667,0.833333,0.0,0,39,4000.0,2384.542045,3868.70983,0.0,12,36.71512820512821,0.0,0.5961355112500001,1.04465630375,0.30078427812192277,0.6992157218780772,2
C10239,1070.999446,1.0,990.7,482.0,508.7,0.0,0.75,0.25,0.583333,0.0,0,13,1400.0,505.317328,438.324017,0.0,12,76.20769230769231,0.0,0.36094094857142855,0.7649996042857143,0.4865246795195316,0.5134753204804683,2
C10240,279.608696,1.0,3034.92,0.0,3034.92,0.0,1.0,0.0,1.0,0.0,0,12,2900.0,2928.909865,2733.317012,0.083333,12,252.91,0.0,1.0099689189655172,0.09641679172413793,0.0,1.0,2
C10247,48.898611,0.545455,247.09,0.0,247.09,182.357669,0.5,0.0,0.416667,0.166667,3,7,5500.0,409.594792,69.921472,0.0,12,35.29857142857143,60.78588966666666,0.07447178036363636,0.008890656545454546,0.0,1.0,2
C10248,1874.716289,1.0,301.1,83.0,218.1,0.0,0.583333,0.166667,0.333333,0.0,0,10,1950.0,586.974046,1089.040271,0.0,12,30.110000000000003,0.0,0.3010123312820513,0.9613929687179487,0.27565592826303553,0.7243440717369644,2
C10254,8.061012,0.363636,133.0,0.0,133.0,0.0,0.25,0.0,0.166667,0.0,0,3,3000.0,130.61272,41.436595,0.181818,12,44.333333333333336,0.0,0.04353757333333333,0.0026870039999999998,0.0,1.0,2
C10256,6.390383,1.0,79.66,0.0,79.66,0.0,1.0,0.0,1.0,0.0,0,12,1500.0,75.896288,75.967742,0.0,12,6.638333333333333,0.0,0.05059752533333333,0.004260255333333333,0.0,1.0,2
C10260,996.48222,1.0,675.96,0.0,675.96,0.0,1.0,0.0,1.0,0.0,0,12,1000.0,1851.602411,1382.292833,0.083333,12,56.330000000000005,0.0,1.851602411,0.99648222,0.0,1.0,2
C10261,19.508047,1.0,193.14,0.0,193.14,0.0,0.416667,0.0,0.416667,0.0,0,5,2000.0,220.46377,71.965063,0.25,12,38.628,0.0,0.110231885,0.0097540235,0.0,1.0,2
C10265,22.189283,0.363636,234.16,0.0,234.16,0.0,0.363636,0.0,0.272727,0.0,0,4,1500.0,479.910499,149.977816,0.5,11,58.54,0.0,0.31994033266666666,0.014792855333333334,0.0,1.0,2
C10269,5570.190127,1.0,1607.88,0.0,1607.88,0.0,1.0,0.0,1.0,0.0,0,84,13500.0,1583.411686,2216.638394,0.0,12,19.141428571428573,0.0,0.11728975451851852,0.4126066760740741,0.0,1.0,2
C10275,614.263149,0.727273,408.93,74.8,334.13,0.0,0.5,0.083333,0.5,0.0,0,10,9000.0,2161.153147,312.343947,0.0,12,40.893,0.0,0.24012812744444445,0.068251461,0.18291639155845743,0.8170836084415425,2
C10277,1082.33027,1.0,2980.46,657.78,2322.68,0.0,1.0,0.5,1.0,0.0,0,50,6000.0,1116.967993,289.439818,0.0,12,59.6092,0.0,0.18616133216666667,0.18038837833333332,0.22069747622850164,0.7793025237714983,2
C10289,1473.495809,1.0,414.0,0.0,414.0,0.0,0.75,0.0,0.666667,0.0,0,9,10500.0,5863.94034,570.250342,0.5,12,46.0,0.0,0.5584705085714285,0.14033293419047618,0.0,1.0,2
C10290,1504.82705,1.0,2010.0,630.0,1380.0,1189.292764,1.0,0.166667,1.0,0.083333,1,14,8500.0,859.829946,479.831475,0.0,12,143.57142857142858,1189.292764,0.1011564642352941,0.17703847647058824,0.31343283582089554,0.6865671641791045,2
C10292,1129.33758,1.0,498.96,0.0,498.96,72.259355,1.0,0.0,1.0,0.083333,1,12,1000.0,829.505486,1623.389428,0.0,12,41.58,72.259355,0.8295054860000001,1.1293375799999998,0.0,1.0,2
C10294,2302.184366,1.0,2856.57,922.84,1933.73,0.0,1.0,0.25,1.0,0.0,0,62,2500.0,2914.419813,2173.680619,0.0,12,46.07370967741936,0.0,1.1657679252,0.9208737464,0.3230587732840434,0.6769412267159565,2
C10305,41.833264,1.0,456.36,0.0,456.36,0.0,1.0,0.0,0.916667,0.0,0,14,6000.0,370.996177,163.287618,0.333333,12,32.597142857142856,0.0,0.061832696166666666,0.006972210666666667,0.0,1.0,2
C10316,208.131845,1.0,2161.38,451.5,1709.88,0.0,1.0,0.166667,1.0,0.0,0,41,4500.0,2059.879468,165.05215,1.0,12,52.71658536585366,0.0,0.45775099288888893,0.04625152111111111,0.20889431751936263,0.7911056824806374,2
C10317,169.088238,1.0,1482.19,446.07,1036.12,0.0,1.0,0.583333,0.666667,0.0,0,26,6000.0,1289.570234,173.686552,0.666667,12,57.00730769230769,0.0,0.21492837233333334,0.028181373,0.30095331907515227,0.6990466809248476,2
C10318,133.911556,1.0,1446.05,544.45,901.6,0.0,1.0,0.083333,1.0,0.0,0,16,3500.0,1364.121036,186.240772,0.833333,12,90.378125,0.0,0.38974886742857145,0.03826044457142857,0.37650841948756963,0.6234915805124305,2
C10329,40.089221,1.0,225.0,0.0,225.0,0.0,1.0,0.0,1.0,0.0,0,12,1500.0,325.578502,286.122587,0.166667,12,18.75,0.0,0.21705233466666668,0.026726147333333335,0.0,1.0,2
C10330,0.478714,0.090909,734.97,159.0,575.97,0.0,0.833333,0.083333,0.75,0.0,0,16,6000.0,1159.135064,0.22051941256460034,0.0,12,45.935625,0.0,0.19318917733333335,7.978566666666666e-05,0.21633536062696435,0.7836646393730357,2
C10336,57.842746,1.0,689.34,0.0,689.34,0.0,1.0,0.0,1.0,0.0,0,24,1500.0,453.842413,148.28357,0.333333,12,28.7225,0.0,0.3025616086666667,0.038561830666666665,0.0,1.0,2
C10347,98.364739,0.181818,65.0,0.0,65.0,0.0,0.166667,0.0,0.166667,0.0,0,2,1200.0,718.794328,53.655347,0.0,12,32.5,0.0,0.5989952733333332,0.08197061583333333,0.0,1.0,2
C10349,16.93339,0.454545,174.42,0.0,174.42,0.0,0.333333,0.0,0.25,0.0,0,5,2500.0,347.08638,149.301101,0.75,12,34.884,0.0,0.138834552,0.0067733559999999995,0.0,1.0,2
C10350,3355.631092,1.0,242.88,0.0,242.88,0.0,1.0,0.0,1.0,0.0,0,12,13500.0,6084.115091,890.639118,0.090909,12,20.24,0.0,0.4506751919259259,0.2485652660740741,0.0,1.0,2
C10356,17.356961,0.454545,390.0,90.0,300.0,0.0,0.5,0.083333,0.5,0.0,0,7,2000.0,302.454171,74.667401,0.0,12,55.714285714285715,0.0,0.1512270855,0.008678480499999999,0.23076923076923078,0.7692307692307693,2
C10358,1032.241153,1.0,1005.52,464.5,541.02,0.0,1.0,0.5,0.833333,0.0,0,33,3000.0,1866.265366,237.328382,0.0,12,30.47030303030303,0.0,0.6220884553333333,0.3440803843333333,0.46195003580237093,0.5380499641976291,2
C10360,21.580264,0.909091,284.72,0.0,284.72,0.0,0.666667,0.0,0.666667,0.0,0,16,5000.0,344.161416,155.792859,0.8,12,17.795,0.0,0.0688322832,0.0043160528,0.0,1.0,2
C10368,99.955082,1.0,1222.97,202.97,1020.0,0.0,1.0,0.25,1.0,0.0,0,16,19500.0,1142.077891,185.657751,1.0,12,76.435625,0.0,0.05856809697435897,0.005125901641025641,0.16596482333990203,0.834035176660098,2
C10377,1279.325142,1.0,1207.25,0.0,1207.25,0.0,1.0,0.0,1.0,0.0,0,59,1200.0,1282.705869,1300.596775,0.0,12,20.46186440677966,0.0,1.0689215575,1.066104285,0.0,1.0,2
C10379,5747.761139,1.0,1627.69,0.0,1627.69,0.0,1.0,0.0,1.0,0.0,0,49,5500.0,2507.704747,7490.453967,0.0,12,33.218163265306124,0.0,0.4559463176363637,1.045047479818182,0.0,1.0,2
C10383,8806.866629,1.0,1490.94,0.02,1490.92,2813.063846,1.0,0.166667,1.0,0.166667,4,25,9000.0,2116.662516,3598.719728,0.0,12,59.6376,703.2659615,0.23518472399999998,0.9785407365555555,1.3414356043838115e-05,0.9999865856439561,2
C10386,2045.541408,1.0,1067.28,0.0,1067.28,0.0,1.0,0.0,1.0,0.0,0,30,2000.0,2021.775795,3073.416298,0.0,12,35.576,0.0,1.0108878975,1.022770704,0.0,1.0,2
C10389,143.443832,0.636364,1631.0,0.0,1631.0,0.0,0.583333,0.0,0.583333,0.0,0,7,2500.0,2550.799492,157.269321,1.0,12,233.0,0.0,1.0203197968,0.05737753279999999,0.0,1.0,2
C10402,79.189929,1.0,699.12,0.0,699.12,0.0,1.0,0.0,1.0,0.0,0,24,2500.0,697.977603,183.858351,0.583333,12,29.13,0.0,0.27919104120000005,0.031675971600000005,0.0,1.0,2
C10403,497.908027,1.0,245.39,0.0,245.39,0.0,0.583333,0.0,0.5,0.0,0,7,4000.0,328.796655,165.308304,0.0,12,35.05571428571428,0.0,0.08219916375,0.12447700675000001,0.0,1.0,2
C10408,201.3504,1.0,600.0,0.0,600.0,0.0,0.5,0.0,0.416667,0.0,0,6,1000.0,249.066308,184.776562,0.0,12,100.0,0.0,0.249066308,0.2013504,0.0,1.0,2
C10410,4543.789386,1.0,255.12,5.0,250.12,0.0,0.666667,0.25,0.5,0.0,0,11,8500.0,1703.332126,1121.510137,0.0,12,23.19272727272727,0.0,0.20039201482352942,0.5345634571764706,0.019598620257133898,0.9804013797428661,2
C10413,2259.431829,1.0,780.64,199.65,580.99,1227.555485,1.0,0.166667,0.833333,0.333333,6,22,3500.0,663.553502,483.836254,0.0,12,35.483636363636364,204.59258083333336,0.18958671485714285,0.6455519511428571,0.25575169092027056,0.7442483090797295,2
C10414,437.789873,1.0,1532.1,223.0,1309.1,0.0,0.75,0.166667,0.666667,0.0,0,14,5000.0,1834.368953,212.770698,0.0,12,109.43571428571428,0.0,0.36687379059999997,0.0875579746,0.14555185692839895,0.8544481430716011,2
C10415,2025.162877,1.0,778.33,0.0,778.33,0.0,0.916667,0.0,0.916667,0.0,0,28,2000.0,1411.329676,1430.50774,0.0,12,27.797500000000003,0.0,0.705664838,1.0125814385,0.0,1.0,2
C10424,154.641707,0.363636,1897.92,97.92,1800.0,0.0,0.25,0.166667,0.166667,0.0,0,5,13500.0,5563.437084,248.700571,1.0,12,379.584,0.0,0.4121064506666667,0.01145494125925926,0.051593323216995446,0.9484066767830045,2
C10426,62.287137,1.0,1263.29,279.99,983.3,0.0,1.0,1.0,0.583333,0.0,0,25,9500.0,1356.425369,179.894243,0.4,12,50.5316,0.0,0.14278161778947368,0.006556540736842105,0.22163557061324005,0.77836442938676,2
C10427,16.581535,0.125,200.0,0.0,200.0,0.0,0.125,0.0,0.125,0.0,0,2,1200.0,0.0,7.638277463411057,0.0,8,100.0,0.0,0.0,0.013817945833333333,0.0,1.0,2
C10429,318.03434,1.0,1277.58,0.0,1277.58,0.0,1.0,0.0,1.0,0.0,0,20,7000.0,552.734714,173.336309,0.0,12,63.879,0.0,0.078962102,0.04543347714285714,0.0,1.0,2
C10434,1403.597712,1.0,1050.83,67.9,982.93,4083.515108,1.0,0.083333,1.0,0.25,4,24,5000.0,4673.520993,982.544984,0.0,12,43.78458333333333,1020.878777,0.9347041986,0.2807195424,0.06461558958156886,0.9353844104184311,2
C10435,469.878834,1.0,1364.99,64.99,1300.0,284.754535,0.5,0.083333,0.416667,0.166667,2,7,2000.0,1849.10398,263.163209,0.2,12,194.99857142857144,142.3772675,0.9245519900000001,0.23493941699999998,0.0476120704180983,0.9523879295819017,2
C10439,1692.755487,0.909091,570.16,0.0,570.16,2817.05225,0.833333,0.0,0.833333,0.333333,7,20,9000.0,6124.31525,362.970189,0.0,12,28.508,402.43603571428577,0.6804794722222222,0.18808394299999998,0.0,1.0,2
C10452,4264.307261,1.0,222.64,0.0,222.64,249.298208,0.916667,0.0,0.833333,0.25,3,11,4500.0,1017.241855,1225.908506,0.0,12,20.24,83.09940266666666,0.22605374555555555,0.9476238357777778,0.0,1.0,2
C10459,598.78776,1.0,519.0,0.0,519.0,0.0,0.818182,0.0,0.636364,0.0,0,9,4500.0,621.255763,210.248259,0.0,11,57.666666666666664,0.0,0.13805683622222223,0.13306394666666668,0.0,1.0,2
C10462,576.635957,1.0,1671.6,480.0,1191.6,0.0,1.0,0.333333,1.0,0.0,0,48,1800.0,1021.907217,179.585842,0.0,12,34.824999999999996,0.0,0.5677262316666667,0.3203533094444444,0.2871500358937545,0.7128499641062455,2
C10467,21.12921,0.545455,229.5,54.0,175.5,0.0,0.5,0.083333,0.416667,0.0,0,7,3150.0,423.206638,157.471831,0.714286,12,32.785714285714285,0.0,0.13435131365079364,0.0067076857142857145,0.23529411764705882,0.7647058823529411,2
C10470,4700.106602,1.0,2570.0,492.46,2077.54,124.563782,0.75,0.166667,0.666667,0.166667,2,40,4500.0,3259.958288,5620.295192,0.0,12,64.25,62.281891,0.7244351751111111,1.0444681337777777,0.19161867704280156,0.8083813229571984,2
