CUST_ID,BALANCE,BALANCE_FREQUENCY,PURCHASES,ONEOFF_PURCHASES,INSTALLMENTS_PURCHASES,CASH_ADVANCE,PURCHASES_FREQUENCY,ONEOFF_PURCHASES_FREQUENCY,PURCHASES_INSTALLMENTS_FREQUENCY,CASH_ADVANCE_FREQUENCY,CASH_ADVANCE_TRX,PURCHASES_TRX,CREDIT_LIMIT,PAYMENTS,MINIMUM_PAYMENTS,PRC_FULL_PAYMENT,TENURE,Average_purchase_amt,Cash_advance_per_trx,Payment_to_Crlimit,Utilization,Oneoff_ratio,Installment_ratio,cluster_label
C10071,3990.523579,1.0,263.5,190.6,72.9,0.0,0.666667,0.083333,0.583333,0.0,0,8,6000.0,6876.836205,1001.607366,0.083333,12,32.9375,0.0,1.1461393675,0.6650872631666667,0.7233396584440227,0.27666034155597724,1
C10072,1699.435486,1.0,1363.69,1363.69,0.0,0.0,0.333333,0.333333,0.0,0.0,0,4,1700.0,1623.816348,923.505868,0.0,12,340.9225,0.0,0.9551860870588236,0.9996679329411765,1.0,0.0,1
C10077,1808.972419,1.0,713.9,503.08,210.82,0.0,0.5,0.1,0.4,0.0,0,8,2250.0,889.017418,622.757696,0.0,10,89.2375,0.0,0.39511885244444445,0.8039877417777778,0.7046925339683429,0.2953074660316571,1
C10078,532.334517,0.909091,791.94,516.64,275.3,0.0,0.272727,0.090909,0.181818,0.0,0,7,6000.0,1305.177304,175.510344,0.0,11,113.13428571428572,0.0,0.21752955066666668,0.0887224195,0.6523726544940273,0.3476273455059727,1
C10080,1727.638449,1.0,606.11,606.11,0.0,0.0,1.0,1.0,0.0,0.0,0,17,11000.0,2959.920544,623.656993,0.0,12,35.65352941176471,0.0,0.2690836858181818,0.1570580408181818,1.0,0.0,1
C10089,134.917202,1.0,1247.8,1247.8,0.0,0.0,1.0,1.0,0.0,0.0,0,22,16500.0,1275.229436,171.357189,1.0,12,56.71818181818182,0.0,0.07728663248484849,0.008176800121212122,1.0,0.0,1
C10093,4037.305658,1.0,45.0,45.0,0.0,104.238064,0.083333,0.083333,0.0,0.083333,1,1,4500.0,1073.844885,968.941265,0.0,12,45.0,104.238064,0.23863219666666666,0.8971790351111112,1.0,0.0,1
C10097,1321.47608,1.0,45.65,45.65,0.0,495.657934,0.083333,0.083333,0.0,0.083333,1,1,1800.0,440.840439,312.560636,0.0,12,45.65,495.657934,0.244911355,0.7341533777777778,1.0,0.0,1
C10098,1307.717841,1.0,405.6,405.6,0.0,0.0,0.166667,0.166667,0.0,0.0,0,2,2400.0,0.0,602.3997002334744,0.0,12,202.8,0.0,0.0,0.54488243375,1.0,0.0,1
C10099,2329.485768,1.0,213.34,213.34,0.0,0.0,0.25,0.25,0.0,0.0,0,3,2400.0,0.0,1073.0766869925612,0.0,12,71.11333333333333,0.0,0.0,0.97061907,1.0,0.0,1
C10101,1619.955708,1.0,739.44,739.44,0.0,0.0,0.666667,0.666667,0.0,0.0,0,11,6000.0,417.128532,389.138517,0.0,12,67.2218181818182,0.0,0.069521422,0.269992618,1.0,0.0,1
C10105,4.875885,0.666667,20.0,20.0,0.0,0.0,0.111111,0.111111,0.0,0.0,0,1,1500.0,26.487919,60.913577,0.0,9,20.0,0.0,0.017658612666666667,0.0032505900000000003,1.0,0.0,1
C10110,2441.542991,1.0,808.0,808.0,0.0,959.857263,0.25,0.25,0.0,0.333333,6,4,4000.0,532.741699,1026.976,0.0,12,202.0,159.9762105,0.13318542475,0.61038574775,1.0,0.0,1
C10119,175.341651,0.818182,1508.9,1252.36,256.54,0.0,0.666667,0.416667,0.333333,0.0,0,14,5000.0,1884.227778,136.639824,1.0,12,107.77857142857144,0.0,0.3768455556,0.035068330200000004,0.8299821061700575,0.17001789382994234,1
C10126,1464.324632,1.0,1174.39,1174.39,0.0,0.0,0.25,0.25,0.0,0.0,0,8,9000.0,0.0,674.5405558486166,0.0,12,146.79875,0.0,0.0,0.1627027368888889,1.0,0.0,1
C10136,116.654149,0.272727,907.0,907.0,0.0,273.558033,0.25,0.25,0.0,0.083333,1,8,5000.0,0.0,53.73668706305511,0.0,12,113.375,273.558033,0.0,0.0233308298,1.0,0.0,1
C10141,1562.633343,1.0,1330.62,1169.63,160.99,0.0,0.5,0.166667,0.25,0.0,0,8,2000.0,1020.783647,709.610053,0.0,12,166.3275,0.0,0.5103918235,0.7813166715,0.8790112879710211,0.12098871202897898,1
C10143,706.132889,1.0,897.86,714.52,183.34,586.268966,0.916667,0.333333,0.916667,0.25,3,18,1200.0,972.358048,184.524376,0.0,12,49.88111111111111,195.42298866666667,0.8102983733333334,0.5884440741666667,0.7958033546432628,0.20419664535673712,1
C10145,2235.103331,1.0,720.6,720.6,0.0,723.308724,1.0,1.0,0.0,0.083333,1,12,2500.0,1061.292471,689.118919,0.0,12,60.050000000000004,723.308724,0.4245169884,0.8940413323999999,1.0,0.0,1
C10146,947.13081,1.0,197.06,148.66,48.4,0.0,0.333333,0.25,0.166667,0.0,0,5,1000.0,492.200419,509.384182,0.0,12,39.412,0.0,0.492200419,0.94713081,0.7543895260326804,0.24561047396731958,1
C10151,3057.400553,1.0,1025.0,1025.0,0.0,0.0,0.083333,0.083333,0.0,0.0,0,2,7500.0,698.854095,819.682666,0.0,12,512.5,0.0,0.093180546,0.40765340706666664,1.0,0.0,1
C10153,264.811595,1.0,28.65,28.65,0.0,384.26178,0.083333,0.083333,0.0,0.083333,1,1,9000.0,1235.630069,194.324456,0.083333,12,28.65,384.26178,0.1372922298888889,0.029423510555555556,1.0,0.0,1
C10165,1046.37041,1.0,295.0,295.0,0.0,93.579809,0.083333,0.083333,0.0,0.083333,1,2,1200.0,439.407082,362.838185,0.0,12,147.5,93.579809,0.36617256833333334,0.8719753416666667,1.0,0.0,1
C10169,1610.040203,1.0,557.19,525.64,31.55,0.0,0.25,0.083333,0.166667,0.0,0,5,4000.0,422.711848,616.005839,0.0,12,111.43800000000002,0.0,0.105677962,0.40251005075,0.9433765860837415,0.056623413916258365,1
C10175,349.441102,1.0,1975.4,1393.5,581.9,0.0,0.666667,0.416667,0.333333,0.0,0,17,4000.0,1795.012223,167.219681,0.0,12,116.2,0.0,0.44875305574999996,0.0873602755,0.7054267490128581,0.2945732509871418,1
C10182,1872.926275,1.0,766.61,766.61,0.0,1017.120578,0.833333,0.833333,0.0,0.25,5,12,2300.0,0.0,862.7627392134033,0.0,12,63.884166666666665,203.4241156,0.0,0.8143157717391305,1.0,0.0,1
C10189,5.465999,0.090909,196.81,173.0,23.81,0.0,0.083333,0.083333,0.083333,0.0,0,3,12000.0,0.0,2.517910252381783,0.0,12,65.60333333333334,0.0,0.0,0.00045549991666666667,0.8790203749809461,0.1209796250190539,1
C10190,117.442684,1.0,653.73,493.0,160.73,0.0,0.666667,0.416667,0.416667,0.0,0,15,10000.0,441.588141,136.827952,0.0,12,43.582,0.0,0.0441588141,0.0117442684,0.7541339696816728,0.24586603031832713,1
C10194,861.001207,1.0,969.56,969.56,0.0,446.233197,0.416667,0.416667,0.0,0.083333,1,6,2400.0,0.0,396.619861514499,0.0,12,161.59333333333333,446.233197,0.0,0.35875050291666666,1.0,0.0,1
C10196,966.251742,1.0,311.45,311.45,0.0,955.959749,0.333333,0.333333,0.0,0.083333,1,15,1500.0,277.522439,286.299328,0.0,12,20.763333333333332,955.959749,0.18501495933333334,0.644167828,1.0,0.0,1
C10197,38.615644,0.727273,280.4,280.4,0.0,0.0,0.25,0.25,0.0,0.0,0,3,6150.0,254.392984,55.79974,0.090909,12,93.46666666666665,0.0,0.04136471284552846,0.006278966504065041,1.0,0.0,1
C10198,189.687964,1.0,66.14,66.14,0.0,0.0,0.083333,0.083333,0.0,0.0,0,2,6000.0,0.0,87.37968472168154,0.0,12,33.07,0.0,0.0,0.03161466066666667,1.0,0.0,1
C10199,40.417255,0.363636,79.2,79.2,0.0,1631.576375,0.083333,0.083333,0.0,0.083333,1,1,4000.0,1647.880773,24.815878,0.083333,12,79.2,1631.576375,0.41197019325,0.01010431375,1.0,0.0,1
C10201,3983.923705,1.0,756.54,756.54,0.0,0.0,0.5,0.5,0.0,0.0,0,15,4000.0,1110.870941,1431.201171,0.0,12,50.436,0.0,0.27771773525,0.99598092625,1.0,0.0,1
C10204,130.251538,0.909091,1343.19,1082.79,260.4,0.0,1.0,1.0,0.583333,0.0,0,33,15000.0,1043.55929,182.429461,0.545455,12,40.70272727272727,0.0,0.06957061933333333,0.008683435866666667,0.8061331606101891,0.1938668393898108,1
C10205,1973.814964,1.0,873.0,873.0,0.0,0.0,0.166667,0.166667,0.0,0.0,0,5,8000.0,541.722532,762.682834,0.0,12,174.6,0.0,0.0677153165,0.2467268705,1.0,0.0,1
C10207,43.103899,0.454545,370.0,370.0,0.0,0.0,0.166667,0.166667,0.0,0.0,0,2,23000.0,1212.054219,68.725483,0.0,12,185.0,0.0,0.052698009521739135,0.0018740825652173913,1.0,0.0,1
C10208,566.546048,0.909091,405.75,313.75,92.0,1044.651618,0.5,0.166667,0.416667,0.333333,6,12,2000.0,1249.835142,313.052687,0.0,12,33.8125,174.10860300000002,0.624917571,0.28327302400000004,0.7732593961799138,0.22674060382008626,1
C10217,64.080909,0.454545,927.0,600.0,327.0,0.0,0.25,0.083333,0.166667,0.0,0,4,5000.0,1260.16384,59.04439,0.222222,12,231.75,0.0,0.25203276799999996,0.012816181800000001,0.6472491909385113,0.35275080906148865,1
C10219,3670.50596,1.0,965.5,876.13,89.37,0.0,0.5,0.5,0.083333,0.0,0,9,7500.0,1034.932404,941.496383,0.0,12,107.27777777777777,0.0,0.1379909872,0.48940079466666664,0.9074365613671672,0.09256343863283273,1
C10221,768.004936,1.0,336.41,336.41,0.0,0.0,0.75,0.75,0.0,0.0,0,9,6000.0,947.696134,217.027653,0.0,12,37.378888888888895,0.0,0.15794935566666668,0.12800082266666668,1.0,0.0,1
C10226,7.56809,0.545455,144.26,67.08,77.18,0.0,0.333333,0.083333,0.166667,0.0,0,7,11500.0,134.710832,75.515008,0.111111,12,20.608571428571427,0.0,0.011713985391304348,0.0006580947826086956,0.46499376126438374,0.5350062387356164,1
C10230,3061.213971,1.0,1829.2,1792.7,36.5,0.0,1.0,1.0,0.083333,0.0,0,17,7000.0,971.234118,985.954762,0.0,12,107.60000000000001,0.0,0.13874773114285713,0.4373162815714286,0.9800459217144106,0.019954078285589327,1
C10231,41.642389,0.857143,75.99,75.99,0.0,0.0,0.142857,0.142857,0.0,0.0,0,1,2700.0,69.163384,99.401747,0.0,7,75.99,0.0,0.025616068148148145,0.015423107037037037,1.0,0.0,1
C10232,5431.622968,1.0,1824.16,1598.56,225.6,0.0,1.0,0.916667,0.75,0.0,0,23,14500.0,1508.016452,1370.519926,0.0,12,79.3113043478261,0.0,0.10400113462068966,0.37459468744827584,0.8763266380142092,0.12367336198579071,1
C10234,28.461629,1.0,100.0,100.0,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,4000.0,125.769169,104.857518,0.0,12,100.0,0.0,0.031442292250000003,0.00711540725,1.0,0.0,1
C10236,3019.019487,1.0,2260.41,1356.33,904.08,0.0,0.833333,0.416667,0.75,0.0,0,25,8500.0,2187.930651,739.224894,0.0,12,90.4164,0.0,0.257403606,0.35517876317647057,0.600037161399923,0.39996283860007703,1
C10241,1255.901821,1.0,1038.81,1038.81,0.0,1092.634704,0.916667,0.916667,0.0,0.083333,1,21,5700.0,1215.454299,422.331098,0.0,12,49.46714285714285,1092.634704,0.21323759631578948,0.22033365280701753,1.0,0.0,1
C10242,2229.857287,1.0,45.65,45.65,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,2500.0,542.7463,628.211031,0.0,12,45.65,0.0,0.21709852000000002,0.8919429147999999,1.0,0.0,1
C10243,2363.489077,1.0,2641.98,1386.3,1255.68,263.884743,0.833333,0.666667,0.75,0.083333,1,41,3000.0,1839.928884,1075.456585,0.0,12,64.43853658536585,263.884743,0.613309628,0.7878296923333334,0.5247200962914178,0.4752799037085822,1
C10244,4014.388265,1.0,1189.52,1189.52,0.0,0.0,1.0,1.0,0.0,0.0,0,12,8000.0,0.0,1849.2263480993354,0.0,12,99.12666666666667,0.0,0.0,0.501798533125,1.0,0.0,1
C10250,237.235398,0.636364,2410.07,1670.5,739.57,0.0,0.5,0.083333,0.333333,0.0,0,15,4000.0,3773.727455,169.879335,1.0,12,160.67133333333334,0.0,0.9434318637500001,0.059308849500000003,0.6931333944657209,0.3068666055342791,1
C10252,558.476701,1.0,630.03,630.03,0.0,0.0,0.090909,0.090909,0.0,0.0,0,1,5500.0,426.092563,213.369694,0.0,11,630.03,0.0,0.0774713750909091,0.10154121836363637,1.0,0.0,1
C10255,435.862142,1.0,1646.16,1023.42,622.74,0.0,1.0,0.583333,0.75,0.0,0,33,12000.0,1055.835407,236.619362,0.0,12,49.88363636363636,0.0,0.08798628391666667,0.036321845166666665,0.6217014142003207,0.37829858579967923,1
C10262,185.640313,1.0,1703.23,1703.23,0.0,0.0,1.0,1.0,0.0,0.0,0,13,11500.0,1449.039414,183.298253,1.0,12,131.0176923076923,0.0,0.12600342730434783,0.016142635913043477,1.0,0.0,1
C10266,5.871769,0.818182,29.68,29.68,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,10000.0,76.943584,75.595199,0.0,12,29.68,0.0,0.0076943584,0.0005871769,1.0,0.0,1
C10267,1049.496471,1.0,1322.67,1096.71,225.96,774.260436,0.833333,0.75,0.416667,0.25,6,28,11000.0,802.38543,229.655091,0.0,12,47.238214285714285,129.043406,0.07294413000000001,0.09540877009090909,0.8291637369865499,0.17083626301345006,1
C10271,2224.590946,0.818182,3183.0,3183.0,0.0,0.0,0.166667,0.166667,0.0,0.0,0,2,9000.0,3823.346244,629.080506,0.0,12,1591.5,0.0,0.42481624933333334,0.24717677177777775,1.0,0.0,1
C10278,2734.66412,1.0,560.73,560.73,0.0,0.0,0.916667,0.916667,0.0,0.0,0,11,7500.0,717.798364,670.049653,0.0,12,50.97545454545455,0.0,0.09570644853333334,0.3646218826666667,1.0,0.0,1
C10279,80.708806,1.0,569.9,569.9,0.0,0.0,0.166667,0.166667,0.0,0.0,0,3,9500.0,634.000055,92.012927,0.083333,12,189.96666666666667,0.0,0.06673684789473684,0.008495663789473683,1.0,0.0,1
C10283,156.278339,1.0,1385.1,1005.1,380.0,0.0,1.0,0.5,0.75,0.0,0,21,14000.0,1280.473571,193.369942,0.833333,12,65.95714285714286,0.0,0.09146239792857143,0.0111627385,0.7256515775034295,0.27434842249657065,1
C10286,2.564117,0.181818,47.95,47.95,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,1500.0,294.507498,86.245988,0.0,12,47.95,0.0,0.196338332,0.0017094113333333332,1.0,0.0,1
C10287,1873.084577,1.0,126.57,126.57,0.0,181.139378,0.25,0.25,0.0,0.083333,1,4,2100.0,483.557464,524.426392,0.0,12,31.6425,181.139378,0.23026545904761903,0.8919450366666667,1.0,0.0,1
C10288,32.124999,0.272727,380.89,380.89,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,5700.0,0.0,14.798367936008503,0.0,12,380.89,0.0,0.0,0.005635964736842106,1.0,0.0,1
C10293,668.956687,1.0,224.2,148.12,76.08,0.0,0.583333,0.083333,0.416667,0.0,0,9,9500.0,568.336995,272.270427,0.0,12,24.91111111111111,0.0,0.059824946842105264,0.07041649336842105,0.6606601248884925,0.3393398751115076,1
C10298,2935.324966,1.0,409.63,351.87,57.76,1876.241162,0.583333,0.583333,0.083333,0.25,4,12,5000.0,580.13865,1114.588285,0.0,12,34.13583333333333,469.0602905,0.11602773,0.5870649932,0.8589947025364354,0.1410052974635647,1
C10299,83.148283,0.636364,843.34,843.34,0.0,0.0,0.5,0.5,0.0,0.0,0,17,6500.0,1024.267592,122.850835,0.5,12,49.60823529411765,0.0,0.15757962953846152,0.012792043538461539,1.0,0.0,1
C10303,3605.714046,1.0,1779.0,1779.0,0.0,0.0,0.166667,0.166667,0.0,0.0,0,2,5000.0,856.05828,761.012234,0.0,12,889.5,0.0,0.171211656,0.7211428092,1.0,0.0,1
C10309,2503.107213,1.0,733.9,733.9,0.0,0.0,1.0,1.0,0.0,0.0,0,13,3000.0,1620.193277,857.535876,0.0,12,56.45384615384615,0.0,0.5400644256666667,0.8343690709999999,1.0,0.0,1
C10310,191.450711,1.0,1641.07,1641.07,0.0,380.972341,0.666667,0.666667,0.0,0.083333,1,15,500.0,1583.918811,137.046292,0.636364,12,109.40466666666666,380.972341,3.167837622,0.38290142200000005,1.0,0.0,1
C10314,388.873921,0.727273,1579.15,1462.35,116.8,0.0,0.583333,0.5,0.25,0.0,0,15,2700.0,451.600059,199.955286,0.0,12,105.27666666666667,0.0,0.1672592811111111,0.14402737814814814,0.9260361586929676,0.07396384130703226,1
C10320,566.908563,1.0,397.06,303.7,93.36,0.0,0.666667,0.166667,0.583333,0.0,0,12,2100.0,0.0,261.14620272355046,0.0,12,33.08833333333333,0.0,0.0,0.2699564585714285,0.7648718077872362,0.23512819221276382,1
C10321,53.208422,1.0,498.17,459.02,39.15,0.0,0.916667,0.916667,0.083333,0.0,0,14,15000.0,611.606459,162.94308,0.909091,12,35.58357142857143,0.0,0.04077376393333333,0.0035472281333333334,0.9214123692715337,0.07858763072846618,1
C10328,994.105777,1.0,126.2,126.2,0.0,0.0,0.833333,0.833333,0.0,0.0,0,10,1950.0,314.302968,417.290247,0.0,12,12.620000000000001,0.0,0.16118100923076925,0.5097978343589743,1.0,0.0,1
C10334,2233.074041,1.0,445.2,445.2,0.0,0.0,0.166667,0.166667,0.0,0.0,0,4,8000.0,1042.991769,579.587654,0.0,12,111.3,0.0,0.130373971125,0.279134255125,1.0,0.0,1
C10338,2459.862339,1.0,678.0,678.0,0.0,927.25167,1.0,1.0,0.0,0.25,4,12,2500.0,1926.31853,1933.173023,0.0,12,56.5,231.8129175,0.770527412,0.9839449356,1.0,0.0,1
C10340,353.198215,1.0,3085.69,3032.97,52.72,0.0,1.0,1.0,0.083333,0.0,0,21,8500.0,2690.525687,192.66679,1.0,12,146.93761904761905,0.0,0.31653243376470586,0.04155273117647059,0.9829146803470211,0.01708531965297875,1
C10342,92.440743,0.909091,1080.0,1080.0,0.0,0.0,0.75,0.75,0.0,0.0,0,12,6000.0,1077.058667,169.005281,1.0,12,90.0,0.0,0.17950977783333333,0.0154067905,1.0,0.0,1
C10343,706.675991,1.0,2721.16,2417.41,303.75,0.0,1.0,0.5,1.0,0.0,0,32,6500.0,4952.900653,280.821958,0.083333,12,85.03625,0.0,0.7619847158461538,0.10871938323076923,0.8883748107424775,0.11162518925752253,1
C10351,907.982017,1.0,216.94,216.94,0.0,1011.997944,0.166667,0.166667,0.0,0.166667,5,3,3200.0,222.02316,300.210049,0.0,12,72.31333333333333,202.3995888,0.0693822375,0.2837443803125,1.0,0.0,1
C10353,1254.6691,1.0,361.73,361.73,0.0,198.686744,0.166667,0.166667,0.0,0.083333,1,2,1500.0,535.606816,432.68808,0.0,12,180.865,198.686744,0.35707121066666664,0.8364460666666668,1.0,0.0,1
C10354,80.336636,0.6,330.0,330.0,0.0,0.0,0.1,0.1,0.0,0.0,0,1,1800.0,345.330572,85.297166,0.0,10,330.0,0.0,0.19185031777777778,0.04463146444444444,1.0,0.0,1
C10357,1897.672025,1.0,422.18,422.18,0.0,0.0,1.0,1.0,0.0,0.0,0,12,5500.0,2961.632199,440.30634,0.0,12,35.181666666666665,0.0,0.5384785816363636,0.3450312772727273,1.0,0.0,1
C10365,36.567901,0.090909,1098.31,1098.31,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,4800.0,0.0,16.844988964685516,0.0,12,1098.31,0.0,0.0,0.007618312708333333,1.0,0.0,1
C10366,41.754778,0.181818,636.15,636.15,0.0,0.0,0.166667,0.166667,0.0,0.0,0,5,8500.0,918.414211,57.150516,0.181818,12,127.22999999999999,0.0,0.10804873070588236,0.004912326823529412,1.0,0.0,1
C10372,601.92037,1.0,983.77,603.77,380.0,0.0,0.666667,0.416667,0.25,0.0,0,15,2400.0,389.411161,219.465695,0.0,12,65.58466666666666,0.0,0.16225465041666667,0.2508001541666667,0.613730851723472,0.3862691482765281,1
C10374,85.285023,0.75,423.24,287.0,136.24,0.0,0.625,0.375,0.375,0.0,0,9,11000.0,296.01675,134.448872,0.0,8,47.02666666666667,0.0,0.026910613636363635,0.007753183909090909,0.6781022587657121,0.3218977412342879,1
C10376,813.068705,1.0,439.38,439.38,0.0,727.658311,0.083333,0.083333,0.0,0.25,8,2,1200.0,237.996469,265.708814,0.0,12,219.69,90.957288875,0.19833039083333331,0.6775572541666667,1.0,0.0,1
C10378,237.669312,1.0,259.13,259.13,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,2300.0,2680.635587,2503.374595,0.25,12,259.13,0.0,1.165493733478261,0.10333448347826087,1.0,0.0,1
C10387,8.520292,0.545455,64.12,64.12,0.0,0.0,0.166667,0.166667,0.0,0.0,0,2,7000.0,176.600545,76.462301,0.0,12,32.06,0.0,0.025228649285714288,0.0012171845714285714,1.0,0.0,1
C10390,241.223955,0.909091,180.91,180.91,0.0,0.0,0.166667,0.166667,0.0,0.0,0,6,1400.0,802.858576,220.455533,0.0,12,30.151666666666667,0.0,0.5734704114285714,0.172302825,1.0,0.0,1
C10395,1077.606225,0.727273,343.21,343.21,0.0,1609.900552,0.25,0.25,0.0,0.333333,8,4,1500.0,930.328071,3245.693485,0.0,12,85.8025,201.237569,0.6202187140000001,0.71840415,1.0,0.0,1
C10396,1.838084,0.272727,16.5,16.5,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,6000.0,57.595083,67.1925,0.0,12,16.5,0.0,0.0095991805,0.0003063473333333333,1.0,0.0,1
C10399,1526.506915,1.0,46.67,46.67,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,1800.0,338.413344,642.547142,0.0,12,46.67,0.0,0.18800741333333332,0.8480593972222222,1.0,0.0,1
C10404,681.95925,1.0,98.0,98.0,0.0,0.0,0.166667,0.166667,0.0,0.0,0,2,4000.0,192.369983,221.375942,0.0,12,49.0,0.0,0.04809249575,0.1704898125,1.0,0.0,1
C10405,1535.248256,1.0,857.36,857.36,0.0,0.0,1.0,1.0,0.0,0.0,0,13,6550.0,3239.629759,411.871046,0.083333,12,65.95076923076923,0.0,0.4945999632061069,0.23438904671755725,1.0,0.0,1
C10406,1508.513765,0.818182,2747.12,1247.12,1500.0,246.046033,0.25,0.083333,0.166667,0.083333,1,4,5000.0,4730.374245,481.558276,0.1,12,686.78,246.046033,0.9460748489999999,0.301702753,0.45397361600512537,0.5460263839948747,1
